stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
7007037,,"Stop 25, No.462 Nelson Rd",, -42.921053, 147.322955,,,0,,2
7007038,,"Stop 25, No.465 Nelson Rd",, -42.920960, 147.323163,,,0,,2
7007039,,"Woodcutters Rd near Hakea Dr",, -42.914533, 147.307926,,,0,,2
7007040,,"Woodcutters Rd/Old Proctors Rd",, -42.914828, 147.307686,,,0,,2
7007041,,"No.47 Woodcutters Rd",, -42.909822, 147.305875,,,0,,2
7007042,,"Stop 15, No.94 Nelson Rd",, -42.908055, 147.328031,,,0,,2
7007048,,"Hobart College - 458 and X58",, -42.918296, 147.317455,,,0,,1
7008001,,"Stop 15, No.232 New Town Rd",, -42.853575, 147.300737,,,0,,2
7008002,,"Stop 10, No.408 Argyle St",, -42.865968, 147.312791,,,0,,2
7008003,,"Stop 12, Opp. No.151 New Town Rd",, -42.859101, 147.304995,,,0,,2
7008005,,"Stop 10, No.55 New Town Rd",, -42.865226, 147.310932,,,0,,2
7008006,,"No.67 New Town Rd",, -42.863145, 147.310917,,,0,,2
7008007,,"Stop 12, No.131 New Town Rd",, -42.859611, 147.306151,,,0,,2
7008009,,"Stop 15, No.237 New Town Rd",, -42.853060, 147.300362,,,0,,2
7008010,,"Stop 16, No.255 New Town Rd",, -42.851810, 147.298978,,,0,,2
7008012,,"Stop 11, No.95 New Town Rd",, -42.861409, 147.309729,,,0,,2
7008013,,"Stop 14, No.183-187 New Town Rd",, -42.856243, 147.303778,,,0,,2
7008014,,"Stop 11, No.110 New Town Rd",, -42.861234, 147.309102,,,0,,2
7008016,,"Stop 16, No.255 New Town Rd",, -42.851723, 147.298663,,,0,,2
7008017,,"Stop 10, No.52 New Town Rd",, -42.865052, 147.310709,,,0,,2
7008018,,"Stop 9, No.22 New Town Rd",, -42.867291, 147.311471,,,0,,2
7008019,,"Stop 14, No.210 New Town Rd",, -42.856424, 147.303661,,,0,,2
7008020,,"Jutland Village, No.8 Douglas St",, -42.864135, 147.301723,,,0,,2
7008021,,"No.1 Baker Street",, -42.862814, 147.297098,,,0,,2
7008022,,"No.1 Oakley St",, -42.861705, 147.302172,,,0,,2
7008023,,"No.1 Ruth Dr",, -42.866616, 147.284817,,,0,,2
7008024,,"Cornelian Bay, Queens Walk opp boathouse",, -42.854958, 147.318778,,,0,,2
7008025,,"No.33 Forster St",, -42.856881, 147.302058,,,0,,2
7008026,,"No.33 Kalang Ave",, -42.861834, 147.278122,,,0,,2
7008027,,"No.39 Carlton St",, -42.862856, 147.299676,,,0,,2
7008028,,"No.3A Forster St",, -42.859869, 147.297808,,,0,,2
7008029,,"No.4 Bealey Ave",, -42.863825, 147.284841,,,0,,2
7008030,,"No.42 Girrabong Rd",, -42.859225, 147.278575,,,0,,2
7008031,,"No.45 Athleen Ave",, -42.865480, 147.285635,,,0,,2
7008032,,"No.45 Stratton Ave",, -42.859605, 147.277898,,,0,,2
7008033,,"No.46 Ruth Dr",, -42.870606, 147.283985,,,0,,2
7008034,,"No.110 Doyle Ave",, -42.867238, 147.288501,,,0,,2
7008035,,"No.115 Pottery Rd",, -42.871811, 147.285390,,,0,,2
7008036,,"No.12 Forster St",, -42.859922, 147.297436,,,0,,2
7008037,,"No.13 Girrabong Rd",, -42.861751, 147.280678,,,0,,2
7008038,,"No.15 Stratton Ave",, -42.860964, 147.277582,,,0,,2
7008039,,"No.17 Athleen Ave",, -42.863825, 147.285966,,,0,,2
7008040,,"No.18 Girrabong Rd",, -42.861496, 147.280171,,,0,,2
7008041,,"No.2 Baker St",, -42.862705, 147.297093,,,0,,2
7008042,,"No.22 Bellevue Pde",, -42.855317, 147.316444,,,0,,2
7008043,,"No.50 Forster St Out",, -42.856876, 147.301820,,,0,,2
7008044,,"Opp.No.62 Bellevue Parade",, -42.854400, 147.310976,,,0,,2
7008045,,"Opposite No.132 Pottery Rd",, -42.872651, 147.284513,,,0,,2
7008046,,"Opposite No.398 Park St",, -42.855187, 147.309610,,,0,,2
7008047,,"Opposite No.8 Shirley Blvd",, -42.865481, 147.284051,,,0,,2
7008048,,"Pottery Rd cnr Ruth Dr",, -42.873103, 147.284084,,,0,,2
7008049,,"Queens Walk, Cornelian Bay",, -42.854604, 147.319043,,,0,,2
7008050,,"Queens Walk, Stainforth Court",, -42.851346, 147.316037,,,0,,2
7008051,,"Rugby Park, Queens Walk",, -42.850647, 147.315030,,,0,,2
7008052,,"No.64 Bellevue Pde",, -42.854515, 147.310843,,,0,,2
7008053,,"No.93 Pottery Rd",, -42.870213, 147.286138,,,0,,2
7008054,,"No.99 Giblin St",, -42.861730, 147.296738,,,0,,2
7008055,,"Oakley St (Jutland Village) In",, -42.863682, 147.301830,,,0,,2
7008056,,"Opp. No.107 Pottery Rd",, -42.871282, 147.286033,,,0,,2
7008057,,"Opp. No.110 Doyle Ave",, -42.867109, 147.288793,,,0,,2
7008058,,"opp.No.22B Bellevue Parade",, -42.855079, 147.315842,,,0,,2
7008059,,"Stop 16, No.163 Augusta Rd",, -42.862944, 147.289875,,,0,,2
7008060,,"Stop 16, No.186 Lenah Valley Rd",, -42.862847, 147.288080,,,0,,2
7008061,,"Stop 16, No.371 Park Street",, -42.856683, 147.310591,,,0,,2
7008062,,"Stop 16, No.82 Clare St",, -42.861594, 147.302619,,,0,,2
7008063,,"Stop 16, Park St opp. Harbroe Ave",, -42.856415, 147.310260,,,0,,2
7008064,,"Stop 17, No.192 Lenah Valley Rd",, -42.862402, 147.287030,,,0,,2
7008065,,"Stop 17, No.199 Lenah Valley Rd",, -42.862237, 147.287126,,,0,,2
7008066,,"Stop 17, No.383 Park St",, -42.854223, 147.308904,,,0,,2
7008067,,"Stop 17, No.412 Park Street",, -42.854181, 147.308663,,,0,,2
7008068,,"Stop 18, Cnr Lenah Valley Rd / Girrabong Rd",, -42.862907, 147.282523,,,0,,2
7008069,,"Stop 18, Lenah Valley Rd / Girrabong Rd",, -42.863075, 147.282623,,,0,,2
7008070,,"Stop 18, No.69 Risdon Rd",, -42.851813, 147.310522,,,0,,2
7008071,,"Stop 18, opp. No.73 Risdon Rd",, -42.851456, 147.310523,,,0,,2
7008072,,"Stop 19, No.261 Lenah Valley Rd",, -42.864573, 147.280998,,,0,,2
7008073,,"Stop 19, opp.No.261 Lenah Valley Rd",, -42.864721, 147.281044,,,0,,2
7008074,,"Stop 10, Argyle Street (Friends School)",, -42.866349, 147.313481,,,0,,2
7008075,,"Stop 10, No.25 Augusta Rd",, -42.867252, 147.307998,,,0,,2
7008076,,"Stop 10, No.26 Augusta Rd",, -42.867470, 147.308352,,,0,,2
7008077,,"Stop 11, Augusta Rd outside Calvary Hospital",, -42.866587, 147.304491,,,0,,2
7008078,,"Stop 11, No.17 Stoke Street",, -42.863795, 147.313401,,,0,,2
7008079,,"Stop 11, No.52 Augusta Rd (opp. Calvary Hospital)",, -42.866695, 147.304302,,,0,,2
7008080,,"Stop 12, No.287 Park St",, -42.862607, 147.314842,,,0,,2
7008081,,"Stop 12, No.30 Stoke St",, -42.862926, 147.314640,,,0,,2
7008082,,"Stop 12, No.64 Augusta Rd",, -42.866632, 147.302109,,,0,,2
7008083,,"Stop 12, opp.No.68 Augusta Rd",, -42.866446, 147.301586,,,0,,2
7008084,,"Stop 13, No.15 Clare St",, -42.865655, 147.309149,,,0,,2
7008085,,"Stop 13, No.20 Clare St",, -42.865820, 147.309134,,,0,,2
7008086,,"Stop 13, No.328 Park St",, -42.861091, 147.313357,,,0,,2
7008087,,"Stop 13, opp.No.334 Park St",, -42.860728, 147.313314,,,0,,2
7008088,,"Stop 14, No.109 Augusta Rd",, -42.865534, 147.296014,,,0,,2
7008089,,"Stop 14, No.114 Augusta Rd",, -42.865756, 147.296159,,,0,,2
7008090,,"Stop 14, No.33 Clare St",, -42.864451, 147.307250,,,0,,2
7008091,,"Stop 14, No.350 Park St",, -42.859744, 147.312502,,,0,,2
7008092,,"Stop 14, No.40 Clare St",, -42.864412, 147.306942,,,0,,2
7008093,,"Stop 15, Cnr Augusta Rd / Edge Ave",, -42.864011, 147.292388,,,0,,2
7008094,,"Stop 15, No.139 Augusta Rd",, -42.863602, 147.291964,,,0,,2
7008095,,"Stop 15, No.370 Park St",, -42.857963, 147.311226,,,0,,2
7008096,,"Stop 15, No.65 Clare St",, -42.862492, 147.304237,,,0,,2
7008097,,"Stop 15, opp.No.366 Park Street",, -42.858236, 147.311611,,,0,,2
7008098,,"Stop 15, opposite No.65 Clare St",, -42.862598, 147.304120,,,0,,2
7008099,,"Stop 20, Ancanthe Park",, -42.865687, 147.278942,,,0,,2
7008100,,"Stop 21A, No.41 Giblin St",, -42.867396, 147.295067,,,0,,2
7008101,,"Stop 21A, No.44 Giblin St",, -42.867347, 147.294861,,,0,,2
7008102,,"Stop 22a, No.69 Doyle Ave",, -42.867206, 147.292216,,,0,,2
7008103,,"Stop 9, Augusta Rd / Clare St",, -42.867592, 147.310722,,,0,,2
7008104,,"Stop 9, No.8 Augusta Rd",, -42.867722, 147.310569,,,0,,2
7008105,,"Stratton Ave cnr Girrabong Rd",, -42.860250, 147.279180,,,0,,2
7008106,,"Susan Pde cnr Shirley Blvd",, -42.865916, 147.284452,,,0,,2
7008107,,"No.12 Ruth Dr",, -42.867551, 147.285090,,,0,,2
7008108,,"No.25 Ruth Dr",, -42.868379, 147.285019,,,0,,2
7008109,,"No.57 Ruth Dr",, -42.870863, 147.284110,,,0,,2
7008110,,"Opp. No.103 Giblin St",, -42.861299, 147.296676,,,0,,2
7008111,,"Stop 11, No.2 Stoke St",, -42.864221, 147.312314,,,0,,2
7008112,,"No.54 Kalang Ave",, -42.862154, 147.276011,,,0,,2
7008113,,"No.78 Doyle Ave",, -42.867331, 147.292257,,,0,,2
7009001,,"Stop 17, No.21 Main Rd",, -42.849783, 147.297372,,,0,,2
7009002,,"Stop 22, No.245 Main Rd",, -42.837470, 147.288277,,,0,,2
7009003,,"Stop 18, No.73 Main Rd (Moonah Shops)",, -42.847315, 147.295484,,,0,,2
7009004,,"Stop B, Metro Springfield",, -42.839679, 147.289227,,,0,place_intspr,2
7009005,,"Stop 19, No.155 Main Rd",, -42.843358, 147.292624,,,0,,2
7009007,,"Stop 17, No.24 Main Rd",, -42.849550, 147.297018,,,0,,2
7009008,,"Stop 18, No.90 Main Rd (Moonah Shops)",, -42.846619, 147.294726,,,0,,2
7009009,,"Stop 19, No.164 Main Rd",, -42.843093, 147.292224,,,0,,2
7009010,,"Stop 22, No.242-246 Main Rd",, -42.837179, 147.287868,,,0,,2
7009011,,"Stop 21, No.212 Main Rd (Metro Springfield)",, -42.839113, 147.289365,,,0,,2
7009013,,"Stop 21, No.356 Brooker Hwy",, -42.843108, 147.306570,,,0,,2
7009014,,"Stop 24, No.444 Brooker Hwy",, -42.833075, 147.297050,,,0,,2
7009015,,"Stop 25, opp. No.487 Brooker Hwy",, -42.831330, 147.293804,,,0,,2
7009016,,"Stop 24, No.435 Brooker Ave",, -42.834315, 147.299392,,,0,,2
7009017,,"Stop 21, No.359 Brooker Ave",, -42.844174, 147.307795,,,0,,2
7009018,,"Stop 25, No.497 Brooker Hwy",, -42.830638, 147.292743,,,0,,2
7009019,,"Metro Springfield Stop A",, -42.839871, 147.289357,,,0,place_intspr,2
7009020,,"20 Florence St",, -42.850705, 147.293736,,,0,,2
7009021,,"Albert Rd (behind Post Office)",, -42.847941, 147.295165,,,0,,2
7009022,,"Apex Park, Risdon Road",, -42.848291, 147.313133,,,0,,2
7009023,,"Brooker Inn, O'Grady Ave",, -42.837767, 147.304212,,,0,,2
7009024,,"No.3 Ash St",, -42.836581, 147.311555,,,0,,2
7009025,,"No.3 Lennox Ave",, -42.846238, 147.313067,,,0,,2
7009026,,"No.34 Ashbolt Cres",, -42.843277, 147.312065,,,0,,2
7009027,,"No.35 Ashbolt Cres",, -42.843244, 147.312416,,,0,,2
7009028,,"No.377 Brooker Hwy",, -42.840835, 147.305569,,,0,,2
7009029,,"No.38 Ash St",, -42.837311, 147.315317,,,0,,2
7009030,,"No.469 Brooker Hwy",, -42.831822, 147.295639,,,0,,2
7009031,,"No.111 Central Ave",, -42.838831, 147.301938,,,0,,2
7009032,,"No.119 Lennox Ave",, -42.837909, 147.310132,,,0,,2
7009033,,"No.127 Springfield Ave",, -42.850860, 147.280665,,,0,,2
7009034,,"No.16 Ashbolt Cres",, -42.843607, 147.309806,,,0,,2
7009035,,"No.20 Caversham Rd",, -42.843899, 147.274239,,,0,,2
7009036,,"No.23 Gerrard St",, -42.856665, 147.290458,,,0,,2
7009037,,"No.23 Lennox Avenue",, -42.845596, 147.310960,,,0,,2
7009038,,"No.25 O'Grady Ave",, -42.837973, 147.307101,,,0,,2
7009039,,"Opp.No.6 Michael St",, -42.840353, 147.308821,,,0,,2
7009040,,"Opp.No.66 Ashbolt Cres",, -42.840602, 147.314400,,,0,,2
7009041,,"No.64 Ashbolt Cres",, -42.840605, 147.314169,,,0,,2
7009042,,"No.66 Lennox Ave (opp Cashion Ct)",, -42.838333, 147.309652,,,0,,2
7009043,,"No.69 Derwent Park Road",, -42.838761, 147.299511,,,0,,2
7009044,,"No.78 Derwent Park Rd",, -42.838336, 147.300932,,,0,,2
7009045,,"No.8 Lennox Ave",, -42.846355, 147.312927,,,0,,2
7009046,,"No.8 Michael St",, -42.840350, 147.309012,,,0,,2
7009047,,"No.84 Albert Rd",, -42.847843, 147.301099,,,0,,2
7009048,,"No.87 Central Ave",, -42.840740, 147.302035,,,0,,2
7009049,,"No.95 Risdon Road",, -42.848479, 147.313247,,,0,,2
7009050,,"Opp. Brooker Inn, O'Grady Ave",, -42.837699, 147.304434,,,0,,2
7009051,,"Opp. No.30 Charles St (outside Coogans)",, -42.847451, 147.293570,,,0,,2
7009052,,"Opp.No.16 Ashbolt Cres",, -42.843725, 147.309733,,,0,,2
7009053,,"Opp.No.25 Lennox Ave",, -42.845464, 147.310727,,,0,,2
7009054,,"Stop 19, No.302 Brooker Hwy",, -42.848463, 147.310929,,,0,,2
7009055,,"Stop 20, No.321 Brooker Hwy",, -42.847182, 147.310165,,,0,,2
7009056,,"Stop 20, No.334 Brooker Hwy",, -42.845782, 147.308425,,,0,,2
7009057,,"Stop 26, No.12A Seventh Ave",, -42.847985, 147.283064,,,0,,2
7009058,,"Stop 26, No.15 Seventh Ave",, -42.848066, 147.282857,,,0,,2
7009059,,"Stop 26, No.76 Highfield St",, -42.856188, 147.288366,,,0,,2
7009060,,"Stop 26, opp No.34 Gerrard St",, -42.856805, 147.288652,,,0,,2
7009061,,"Stop 27, No.11 Atherton Ave",, -42.850690, 147.282793,,,0,,2
7009062,,"Stop 27, No.18 Atherton Ave",, -42.850414, 147.282560,,,0,,2
7009063,,"Stop 27, No.2 Ash Street",, -42.836439, 147.311316,,,0,,2
7009064,,"Stop 27, No.60 Highfield St",, -42.855059, 147.289507,,,0,,2
7009065,,"Stop 27, opp No.56 Highfield St",, -42.854946, 147.289816,,,0,,2
7009066,,"Stop 28, No.15 Cheviot Rd",, -42.852076, 147.283975,,,0,,2
7009067,,"Stop 28, No.21 Highfield St",, -42.853048, 147.290358,,,0,,2
7009068,,"Stop 28, No.34 Highfield St",, -42.853403, 147.290396,,,0,,2
7009069,,"Stop 28, No.8 Cheviot Rd",, -42.852057, 147.283822,,,0,,2
7009070,,"Stop 29, No.10 Highfield St",, -42.851565, 147.289521,,,0,,2
7009071,,"Stop 29, No.8 Ripley Rd",, -42.853124, 147.283816,,,0,,2
7009072,,"Stop 29, opp No.10 Highfield St",, -42.851627, 147.289668,,,0,,2
7009073,,"Stop 29, Opp. No.8 Ripley Rd",, -42.853073, 147.284092,,,0,,2
7009074,,"Stop 22, Brooker Hwy past Brooker Inn",, -42.839137, 147.304308,,,0,,2
7009075,,"Stop 22, No.27 Springfield Ave",, -42.842011, 147.287118,,,0,,2
7009076,,"Stop 22, No.394 Brooker Hwy",, -42.839975, 147.304419,,,0,,2
7009077,,"Stop 23, No.35 Springfield Ave",, -42.843030, 147.285413,,,0,,2
7009078,,"Stop 23, No.411 Brooker Hwy",, -42.836161, 147.301724,,,0,,2
7009079,,"Stop 23, opp. No.421 Brooker Hwy",, -42.835366, 147.300218,,,0,,2
7009080,,"Stop 24, No.51 Springfield Ave",, -42.844529, 147.283310,,,0,,2
7009081,,"Stop 24, Opp. No.47 Springfield Ave",, -42.844358, 147.283305,,,0,,2
7009082,,"Stop 25, No.16 Gerrard St",, -42.856894, 147.290373,,,0,,2
7009083,,"Stop 25, No.2 Seventh Ave",, -42.846112, 147.284620,,,0,,2
7009084,,"Stop 25, No.5 Seventh Ave",, -42.846413, 147.284512,,,0,,2
7009085,,"Stop 26, No.104 Ashbolt Cres",, -42.837737, 147.315474,,,0,,2
7009086,,"Stop 35, No.25 Caversham Rd",, -42.843902, 147.273993,,,0,,2
7009087,,"Stop 36, No.42 Central Ave",, -42.843391, 147.301982,,,0,,2
7009088,,"Stop 36, No.59 Central Ave",, -42.842747, 147.302133,,,0,,2
7009089,,"Stop 37, No.24 Central Ave",, -42.844984, 147.302052,,,0,,2
7009090,,"Stop 37, No.35 Central Ave",, -42.844869, 147.302223,,,0,,2
7009091,,"Stop 38, Benjafield Park, Central Ave",, -42.846333, 147.302136,,,0,,2
7009092,,"Stop 38, No.23 Central Ave",, -42.846742, 147.302333,,,0,,2
7009093,,"Stop 39, No.81 Albert Road",, -42.848015, 147.301193,,,0,,2
7009094,,"Stop 30, No.11 Cavendish Rd",, -42.850566, 147.291088,,,0,,2
7009095,,"Stop 30, No.16 Cavendish Rd",, -42.850468, 147.291309,,,0,,2
7009096,,"Stop 30, Springfield Ave (Circle Pk)",, -42.850961, 147.280822,,,0,,2
7009097,,"Stop 31, No.13 Corinda Gr",, -42.849890, 147.279283,,,0,,2
7009098,,"Stop 31, No.14 Corinda Gr",, -42.849742, 147.279243,,,0,,2
7009099,,"Stop 31, No.3 Cavendish Rd",, -42.850930, 147.292583,,,0,,2
7009100,,"Stop 31, No.4 Cavendish Rd",, -42.850863, 147.292706,,,0,,2
7009101,,"Stop 32, No.19 Florence St",, -42.850859, 147.293669,,,0,,2
7009102,,"Stop 32, No.3 Twelfth Ave",, -42.847451, 147.279502,,,0,,2
7009103,,"Stop 32, No.6 Twelfth Ave",, -42.847430, 147.279191,,,0,,2
7009104,,"Stop 33, Tenth Ave opp Sherwood Rd",, -42.845652, 147.279697,,,0,,2
7009105,,"Stop 34, No.6 Tenth Ave",, -42.844361, 147.277019,,,0,,2
7009106,,"Stop 34, No.84 Central Ave",, -42.838929, 147.301794,,,0,,2
7009107,,"Stop 34, Opp. No.6 Tenth Ave",, -42.844505, 147.277019,,,0,,2
7009108,,"Stop 35, Central Ave near Clifford St",, -42.840915, 147.301875,,,0,,2
7009109,,"Stop C, Metro Springfield",, -42.839489, 147.289088,,,0,place_intspr,2
7009110,,"Stop 22, No.46 Springfield Ave",, -42.842396, 147.286191,,,0,,2
7009111,,"Stop 23, No.60 Springfield Ave",, -42.843328, 147.284647,,,0,,2
7009112,,"Stop 33, Sherwood Rd near Tenth Ave",, -42.845900, 147.279463,,,0,,2
7009113,,"No.14 O'Grady Ave",, -42.837862, 147.307180,,,0,,2
7010001,,"Brooker Hwy, Opposite D.E.C",, -42.826296, 147.278414,,,0,,2
7010002,,"Brooker Hwy Outside Derwent Entertainment Centre",, -42.826075, 147.281003,,,0,,2
7010003,,"Stop 31, opp. No.590 Main Rd",, -42.817382, 147.258775,,,0,,2
7010005,,"Stop 26, No.459 Main Rd",, -42.830252, 147.269587,,,0,,2
7010006,,"Stop 29, No.557 Main Rd",, -42.822665, 147.264001,,,0,,2
7010007,,"Stop 30, Main Rd (near Lorraine Cr)",, -42.820765, 147.262323,,,0,,2
7010008,,"Stop 25, No.355 Main Rd",, -42.833359, 147.278092,,,0,,2
7010009,,"Stop 28, No.511 Main Rd",, -42.826342, 147.266667,,,0,,2
7010010,,"Stop 23, No.287 Main Rd",, -42.834852, 147.284392,,,0,,2
7010011,,"Stop 24, No.311 Main Rd",, -42.834067, 147.282098,,,0,,2
7010012,,"Stop 31, No.592 Main Rd",, -42.817342, 147.258441,,,0,,2
7010013,,"Stop 28, No.490 Main Rd",, -42.826196, 147.266348,,,0,,2
7010014,,"Stop 30, No.564 Main Rd",, -42.820444, 147.261539,,,0,,2
7010016,,"Stop 26, No.436 Main Rd",, -42.830980, 147.269963,,,0,,2
7010017,,"Stop 27, Opp. No.467 Main Rd",, -42.829154, 147.268575,,,0,,2
7010018,,"Stop 29, No.534 Main Rd",, -42.822914, 147.263968,,,0,,2
7010019,,"Stop 25, No.332 Main Rd",, -42.833768, 147.279615,,,0,,2
7010020,,"Stop 24, Opposite No.311 Main Rd",, -42.834225, 147.282221,,,0,,2
7010021,,"Stop 23, No.286 Main Rd",, -42.834889, 147.284173,,,0,,2
7010022,,"Stop 32, Elwick Road (Express Stop)",, -42.829319, 147.283007,,,0,,2
7010023,,"No.46 Elwick Rd (express stop)",, -42.829159, 147.282878,,,0,,2
7010025,,"Glenorchy Interchange Stop C",, -42.833189, 147.274488,,,0,place_intgle,2
7010026,,"Glenorchy Interchange Stop D",, -42.833741, 147.274410,,,0,place_intgle,2
7010028,,"Glenorchy Interchange Stop E",, -42.833696, 147.274236,,,0,place_intgle,2
7010030,,"Glenorchy Interchange Stop G",, -42.833519, 147.274142,,,0,place_intgle,2
7010031,,"Glenorchy Interchange Stop H",, -42.833233, 147.274291,,,0,place_intgle,2
7010032,,"Glenorchy Interchange Stop J",, -42.833081, 147.274390,,,0,place_intgle,2
7010034,,"Goodwood Rd (Racecourse)",, -42.826915, 147.287670,,,0,,2
7010035,,"Goodwood Rd near Howard Rd",, -42.823587, 147.296054,,,0,,2
7010036,,"Goodwood Rd past Dowsing Pt junction",, -42.823100, 147.295679,,,0,,2
7010037,,"Innovation Dr (before gates)",, -42.823647, 147.300569,,,0,,2
7010038,,"Innovation Dr/Longreach Ave",, -42.823761, 147.300439,,,0,,2
7010039,,"Dominic College (School Stop)",, -42.846894, 147.257623,,,0,,2
7010040,,"No.30-38 Innovation Dr",, -42.823068, 147.302853,,,0,,2
7010041,,"No.505 Kalang Ave",, -42.856109, 147.268515,,,0,,2
7010042,,"No.52-54 Innovation Dr",, -42.822112, 147.303674,,,0,,2
7010043,,"No.576 Kalang Ave",, -42.856183, 147.268872,,,0,,2
7010044,,"No.60 Barossa Rd",, -42.852063, 147.267956,,,0,,2
7010045,,"No.85 Barossa Rd",, -42.851504, 147.268136,,,0,,2
7010046,,"opp.No.269 Tolosa St",, -42.850469, 147.256472,,,0,,2
7010047,,"Stop 26, No.32 Acton Cres",, -42.829006, 147.290476,,,0,,2
7010048,,"Stop 26, No.4 Chapel St",, -42.832149, 147.269833,,,0,,2
7010049,,"Stop 26, No.67 Tolosa St",, -42.838782, 147.271516,,,0,,2
7010050,,"Stop 26, No.70 Tolosa St",, -42.838492, 147.271507,,,0,,2
7010051,,"Stop 26, No.9 Chapel St",, -42.832454, 147.269734,,,0,,2
7010052,,"Stop 27, Hull St (outside Glenorchy P.S.)",, -42.832548, 147.266050,,,0,,2
7010053,,"Stop 27, No.20 Hull St",, -42.832701, 147.267382,,,0,,2
7010054,,"Stop 27, No.81 Tolosa St",, -42.840310, 147.270207,,,0,,2
7010055,,"Stop 27, opp. No.94 Howard Rd",, -42.828687, 147.295306,,,0,,2
7010056,,"Stop 28, No.109 Howard Rd",, -42.827153, 147.296930,,,0,,2
7010057,,"Stop 28, No.114 Tolosa St",, -42.841665, 147.268949,,,0,,2
7010058,,"Stop 28, No.115 Tolosa St",, -42.842101, 147.268815,,,0,,2
7010059,,"Stop 28, No.45 Continental Rd",, -42.832639, 147.263771,,,0,,2
7010060,,"Stop 28, No.64 Continental Rd",, -42.832437, 147.263834,,,0,,2
7010061,,"Stop 29, No.1 Sussex St",, -42.833566, 147.262144,,,0,,2
7010062,,"Stop 29, No.135 Howard Rd",, -42.825025, 147.296673,,,0,,2
7010063,,"Stop 29, No.15 Montrose Rd",, -42.826860, 147.263876,,,0,,2
7010064,,"Stop 29, No.16 Montrose Rd",, -42.826531, 147.264401,,,0,,2
7010065,,"Stop 29, No.2 Sussex St",, -42.833375, 147.262021,,,0,,2
7010066,,"Stop 29, No.8 Stapleton St",, -42.843777, 147.269689,,,0,,2
7010067,,"Stop 29, No.9 Stapleton St",, -42.843635, 147.269857,,,0,,2
7010068,,"Stop 25, No.34 Tolosa St",, -42.836007, 147.272825,,,0,,2
7010069,,"Stop 35, No.14 Grove Rd",, -42.829024, 147.279308,,,0,,2
7010070,,"Stop 35, No.146 Marys Hope Rd",, -42.821148, 147.246581,,,0,,2
7010071,,"Stop 35, No.33 Radcliffe Cres",, -42.819406, 147.254071,,,0,,2
7010072,,"Stop 35, No.35 Grove Rd",, -42.828554, 147.278651,,,0,,2
7010073,,"Stop 35, No.79 Brent St",, -42.835801, 147.259084,,,0,,2
7010074,,"Stop 35, No.86 Brent St",, -42.836204, 147.259199,,,0,,2
7010075,,"Stop 35, No.92 Howard Rd",, -42.828757, 147.294875,,,0,,2
7010076,,"Stop 35, Opposite No.5 Gould Cr",, -42.819203, 147.253530,,,0,,2
7010077,,"Stop 35, Sunlea Place",, -42.844415, 147.263515,,,0,,2
7010078,,"Stop 36, No.206 Marys Hope Rd",, -42.816847, 147.241322,,,0,,2
7010079,,"Stop 36, No.28 Vieste Dr",, -42.842111, 147.272363,,,0,,2
7010080,,"Stop 36, No.29 Acton Cres",, -42.828809, 147.290092,,,0,,2
7010081,,"Stop 36, No.33 Wariga Rd",, -42.845204, 147.260301,,,0,,2
7010082,,"Stop 36, No.38 Wariga Rd",, -42.844955, 147.260823,,,0,,2
7010083,,"Stop 36, No.39 Crosby Rd",, -42.819442, 147.251511,,,0,,2
7010084,,"Stop 36, No.43 Brent St",, -42.838055, 147.263685,,,0,,2
7010085,,"Stop 36, No.44 Crosby Rd",, -42.819494, 147.251702,,,0,,2
7010086,,"Stop 36, No.46 Grove Rd",, -42.827283, 147.275460,,,0,,2
7010087,,"Stop 36, No.52 Brent St",, -42.838045, 147.262899,,,0,,2
7010088,,"Stop 36, No.55 Grove Rd",, -42.827170, 147.275700,,,0,,2
7010089,,"Stop 36, Vieste Dr near Charleston Pl",, -42.841972, 147.272369,,,0,,2
7010090,,"Stop 37, No. 1 Wariga Rd",, -42.846192, 147.258774,,,0,,2
7010091,,"Stop 37, No.102 Chapel St",, -42.839612, 147.264252,,,0,,2
7010092,,"Stop 37, No.111 Chapel St",, -42.839489, 147.264983,,,0,,2
7010093,,"Stop 37, No.68 Wariga Rd",, -42.846438, 147.258512,,,0,,2
7010094,,"Stop 37, No.79 Crosby Rd",, -42.817310, 147.248628,,,0,,2
7010095,,"Stop 37, No.93 Grove Rd",, -42.827330, 147.271229,,,0,,2
7010096,,"Stop 37, No.96 Grove Rd",, -42.827528, 147.271366,,,0,,2
7010097,,"Stop 37, Opposite No.77 Crosby Rd",, -42.817221, 147.248768,,,0,,2
7010098,,"Stop 38, No.116 Chapel St",, -42.840507, 147.262939,,,0,,2
7010099,,"Stop 38, No.131 Chapel St",, -42.841163, 147.262413,,,0,,2
